"","province","arvincome","Cook1kinds","Cook1effi","Cook1freq","Cook1time","Cook2kinds","Cook2effi","Cook2freq","Cook2time","Cook3kinds","Cook3effi","Cook3freq","Cook3time","Cook4kinds","Cook4effi","Cook4freq","Cook4time"
"4775",9,337,"xinchai",NA,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4776",9,45,"xinchai",NA,90,0.625,"diancilu",850,12,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"4777",9,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4778",9,484,"jiegan",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4779",9,575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4780",9,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4781",9,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4782",9,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4783",9,117,"xinchai",NA,30,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4784",9,575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4785",9,385,"xinchai",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4786",9,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4787",9,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4788",9,547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4789",9,547,"jiegan",NA,90,1.5,"dianshuihu",1250,30,0.25,"dianfanguo",600,20,0.875,NA,NA,NA,NA
"4790",9,373,"diancilu",1500,60,0.25,"xinchai",NA,4,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"4791",9,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4792",9,336,"xinchai",NA,60,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4793",9,302,"xinchai",NA,60,0.25,"yehuaqi",NA,60,0.25,"dianfanguo",1250,12,0.25,NA,NA,NA,NA
"4794",9,485,"xinchai",NA,60,0.375,"xinchai",NA,30,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"4795",9,186,"xinchai",NA,60,1.5,"dianfanguo",850,60,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"4796",9,16,"xinchai",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4797",9,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4798",9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4799",9,526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4800",9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4801",9,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4802",9,575,"yehuaqi",NA,90,0.375,"dianfanguo",400,60,0.375,"dianshuihu",300,90,0.25,"gaoyaguo",NA,12,0.625
"4803",9,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4804",9,14,"yehuaqi",NA,60,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4805",9,267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4806",9,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4807",9,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4808",9,217,"xinchai",NA,90,0.375,"yehuaqi",NA,30,0.25,"dianfanguo",1250,90,0.625,NA,NA,NA,NA
"4809",9,146,NA,NA,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4810",9,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4811",9,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4812",9,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4813",9,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4814",9,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4815",9,560,"xinchai",NA,90,0.625,"dianfanguo",400,30,0.375,"yehuaqi",NA,60,0.25,NA,NA,NA,NA
"4816",9,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4817",9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4818",9,385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4819",24,17,"tianranqi",NA,60,0.625,"dianfanguo",850,60,0.375,"gaoyaguo",NA,NA,NA,"dianshuihu",NA,90,0.25
"4820",24,15,"diancilu",1500,90,0.625,"dianshuihu",1250,90,0.25,"dianfanguo",600,30,0.625,"gaoyaguo",300,30,0.375
"4821",24,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4822",24,135,"diancilu",1500,90,0.375,"dianfanguo",850,60,0.625,"gaoyaguo",NA,12,0.625,"weibolu",1250,12,0.375
"4823",24,645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4824",24,16,"gaoyaguo",NA,60,0.625,"xinchai",NA,60,0.375,"dianfanguo",NA,4,0.625,NA,NA,NA,NA
"4825",24,146,"diancilu",1500,90,0.375,"yehuaqi",NA,60,0.375,"dianshuihu",NA,90,0.25,"dianfanguo",NA,60,0.375
"4826",24,373,"diancilu",1250,90,0.875,"yehuaqi",NA,90,0.875,"dianshuihu",600,90,0.375,"dianfanguo",850,90,0.625
"4827",24,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4828",24,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4829",24,602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4830",24,373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4831",24,407,"tianranqi",NA,90,0.375,"dianfanguo",1500,60,0.375,"dianshuihu",1250,90,0.25,"weibolu",850,12,0.25
"4832",24,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4833",24,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4834",24,373,"meiqi",NA,90,0.625,"dianfanguo",1250,90,0.375,"weibolu",850,90,0.25,"dianshuihu",1500,90,0.25
"4835",24,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4836",24,373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4837",24,591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4838",24,405,"weibolu",1500,60,0.375,"dianfanguo",1500,30,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"4839",24,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4840",24,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4841",24,425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4842",24,525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4843",24,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4844",24,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4845",24,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4846",24,542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4847",24,425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4848",24,425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4849",24,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4850",24,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4851",24,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4852",24,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4853",24,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4854",24,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4855",24,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4856",24,16,"dianfanguo",1500,90,0.375,"tianranqi",NA,90,0.375,"dianshuihu",NA,60,0.25,"gaoyaguo",NA,12,0.375
"4857",24,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4858",24,602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4859",24,168,"yehuaqi",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4860",24,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4861",24,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4862",24,548,"diancilu",850,90,0.875,"dianfanguo",850,60,0.625,"weibolu",850,12,0.25,NA,NA,NA,NA
"4863",24,320,"diancilu",NA,30,0.25,"dianfanguo",850,8,0.875,"weibolu",600,30,0.25,"dianshuihu",NA,30,0.25
"4864",24,405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4865",24,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4866",24,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4867",24,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4868",24,425,"diancilu",1500,90,0.625,"dianfanguo",600,90,0.375,"dianshuihu",1250,90,0.25,"yehuaqi",NA,90,0.625
"4869",24,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4870",24,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4871",24,525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4872",24,146,"yehuaqi",NA,60,0.375,"diancilu",1500,90,0.375,"dianfanguo",NA,30,0.625,"dianshuihu",NA,90,0.25
"4873",24,424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4874",24,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4875",24,547,"xinchai",NA,90,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4876",24,554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4877",24,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4878",24,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4879",24,575,"xinchai",NA,90,0.25,"dianfanguo",1500,60,0.375,"gaoyaguo",1500,12,0.25,"dianshuihu",1250,90,0.625
"4880",24,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4881",24,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4882",24,487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4883",24,14,"diancilu",1500,90,0.375,"dianfanguo",850,30,0.375,"gaoyaguo",NA,60,0.375,"dianshuihu",NA,90,0.25
"4884",24,352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4885",24,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4886",24,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4887",24,526,"diancilu",1500,90,0.375,"dianfanguo",NA,60,0.625,"dianshuihu",1500,90,0.25,NA,NA,NA,NA
"4888",24,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4889",24,236,"tianranqi",NA,60,0.875,"dianfanguo",850,30,0.375,"weibolu",1250,60,0.25,"dianshuihu",1250,90,0.25
"4890",24,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4891",24,393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4892",24,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4893",24,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4894",24,485,"xinchai",NA,30,0.625,"gaoyaguo",1250,90,0.25,"diancilu",850,90,0.375,"yehuaqi",NA,90,0.375
"4895",24,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4896",24,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4897",24,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4898",24,486,"yehuaqi",NA,90,0.625,"diancilu",1250,30,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"4899",24,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4900",24,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4901",24,219,"diancilu",1500,60,0.625,"gaoyaguo",600,8,0.625,"dianfanguo",600,60,0.625,NA,NA,NA,NA
"4902",24,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4903",24,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4904",24,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4905",24,117,"tianranqi",NA,90,0.625,"gaoyaguo",400,90,0.375,"dianshuihu",850,30,0.25,"diancilu",1250,8,0.625
"4906",24,186,"yehuaqi",NA,90,0.375,"diancilu",1500,60,0.375,"gaoyaguo",NA,90,0.375,"dianshuihu",NA,90,0.25
"4907",24,17,"yehuaqi",NA,30,0.375,"weibolu",850,12,0.25,"dianfanguo",600,90,0.375,NA,NA,NA,NA
"4908",24,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4909",24,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4910",24,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4911",24,249,"diancilu",NA,90,0.375,"dianfanguo",NA,90,0.375,"gaoyaguo",NA,NA,0.375,"dianshuihu",NA,90,0.25
"4912",24,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4913",24,6,"yehuaqi",NA,90,0.375,"dianfanguo",1250,60,0.625,"dianshuihu",600,90,0.25,"gaoyaguo",300,30,0.625
"4914",24,24,"yehuaqi",NA,90,0.875,"gaoyaguo",NA,60,0.625,"dianshuihu",1250,90,0.25,NA,NA,NA,NA
"4915",24,599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4916",24,425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4917",24,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4918",24,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4919",24,286,"dianfanguo",850,60,0.625,"gaoyaguo",1500,12,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"4920",24,14,"diancilu",850,90,0.625,"dianfanguo",850,90,0.625,"yehuaqi",NA,8,0.625,NA,NA,NA,NA
"4921",24,425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4922",24,10,"diancilu",1500,90,0.625,"dianshuihu",1250,90,0.25,"gaoyaguo",1250,90,0.875,NA,NA,NA,NA
"4923",24,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4924",24,602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4925",24,16,"diancilu",1500,30,0.625,"dianfanguo",NA,30,0.375,"dianshuihu",NA,60,0.25,"gaoyaguo",300,12,0.375
"4926",24,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4927",24,373,"diancilu",1500,90,0.875,"yehuaqi",NA,60,0.375,"xinchai",NA,8,1.5,NA,NA,NA,NA
"4928",24,16,"diancilu",1500,90,0.375,"dianshuihu",1250,60,0.375,"weibolu",1500,60,0.25,"gaoyaguo",1500,90,0.375
"4929",24,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4930",24,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4931",24,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4932",24,548,"diancilu",1500,90,1.5,"dianfanguo",1250,30,0.625,"dianshuihu",1250,90,0.25,"gaoyaguo",NA,8,0.375
"4933",24,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4934",24,525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4935",24,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4936",24,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4937",24,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4938",24,425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4939",24,15,"dianfanguo",300,90,0.375,"weibolu",850,60,0.375,"yehuaqi",NA,8,0.375,"kaoxiang",1500,8,0.625
"4940",24,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4941",24,547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4942",24,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4943",24,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4944",24,15,"dianfanguo",400,60,0.375,"weibolu",600,60,0.625,"dianshuihu",300,90,0.25,NA,NA,NA,NA
"4945",24,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4946",24,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4947",24,373,"diancilu",1250,90,0.875,"yehuaqi",NA,60,0.625,"dianfanguo",850,90,0.625,"gaoyaguo",300,90,0.875
"4948",24,602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4949",24,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4950",24,46,"yehuaqi",NA,90,0.375,"diancilu",1500,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"4951",24,46,"yehuaqi",NA,60,0.625,"dianfanguo",1250,30,0.625,"weibolu",1500,30,0.625,NA,NA,NA,NA
"4952",24,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4953",24,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4954",24,14,"diancilu",1250,90,0.625,"gaoyaguo",300,60,0.625,"dianfanguo",400,60,0.625,"dianshuihu",400,60,0.25
"4955",24,45,"xinchai",NA,90,0.875,"gaoyaguo",NA,90,0.375,"dianshuihu",NA,60,0.25,"diancilu",1500,12,0.25
"4956",24,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4957",24,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4958",24,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4959",24,537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4960",24,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4961",24,595,"diancilu",1500,90,0.375,"dianfanguo",NA,90,0.625,"dianshuihu",600,60,0.25,"diancilu",1500,30,0.625
"4962",24,46,"yehuaqi",NA,60,0.25,"dianfanguo",NA,60,0.375,"diancilu",NA,30,0.375,"gaoyaguo",NA,12,0.625
"4963",24,373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4964",24,371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4965",24,590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4966",24,484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4967",24,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4968",24,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4969",24,547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4970",24,210,"diancilu",1250,90,1.5,"yehuaqi",NA,12,0.625,"dianshuihu",600,90,0.25,"dianfanguo",600,90,0.375
"4971",24,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4972",24,275,"dianfanguo",300,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4973",24,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4974",24,373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4975",24,338,"diancilu",1500,60,0.375,"yehuaqi",NA,30,0.375,"dianshuihu",400,90,0.625,"dianfanguo",1500,60,0.625
"4976",24,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4977",24,363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4978",24,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4979",24,561,"diancilu",1500,60,0.375,"yehuaqi",NA,60,0.375,"dianshuihu",NA,90,0.25,"dianfanguo",NA,90,0.375
"4980",24,393,"yehuaqi",NA,90,0.625,"dianfanguo",850,60,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"4981",24,425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4982",24,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4983",24,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4984",24,547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4985",24,373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4986",24,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4987",24,45,"xinchai",NA,60,0.875,"diancilu",1250,60,0.375,"zaoqi",NA,12,0.375,"dianfanguo",1250,90,0.375
"4988",24,425,"diancilu",1500,90,0.625,"diancilu",1500,60,0.625,"dianfanguo",NA,60,0.625,"dianshuihu",400,60,0.625
"4989",24,425,"yehuaqi",NA,90,0.625,"dianfanguo",1250,60,0.375,"gaoyaguo",NA,30,0.375,"dianshuihu",300,90,0.25
"4990",24,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4991",24,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4992",24,542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4993",24,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4994",24,147,"yehuaqi",NA,60,0.375,"dianfanguo",600,30,0.625,"dianshuihu",1500,90,0.25,"diancilu",1500,60,0.375
"4995",24,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4996",24,386,"yehuaqi",NA,90,0.625,"dianfanguo",600,60,0.375,"gaoyaguo",NA,30,0.375,"dianshuihu",600,30,0.25
"4997",24,338,"diancilu",1500,90,0.625,"gaoyaguo",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"4998",24,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4999",24,70,"diancilu",1500,90,0.375,"dianshuihu",600,90,0.25,"gaoyaguo",1500,90,0.375,"yehuaqi",NA,0,0.25
"5000",24,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5001",24,338,"dianfanguo",600,60,0.625,"diancilu",1500,60,0.625,"weibolu",850,12,0.25,"dianshuihu",1250,60,0.25
"5002",24,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5003",24,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5004",24,358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
